"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906853046136844471","Mon Mar 31 23:36:08 +0000 2025","0","@IndiHome sampe kspan min gangguannnyaaa","1906853046136844471","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906853046136844471","1183146724279193600",
"1906848384184627456","Mon Mar 31 23:19:21 +0000 2025","0","@rengga_agitama Halo juga Kak @rengga_agitama. Maafin ya atas kendala jaringan nya. Kakak bisa infokan nomor internet dan atas nama nya ke DM @IndiHome biar bisa dicek lebih lanjut -Aci","1906848823567355927","","rengga_agitama","in","","0","1","0","https://x.com/undefined/status/1906848823567355927","765035200896118789",
"1906845195515404638","Mon Mar 31 23:08:01 +0000 2025","0","@jenoowifee @IndiHome Kak @jenoowifee silakan infokan detail pertanyaan ke DM @IndiHome ya biar bisa dicek lebih lanjut -Aci","1906845970769572305","","jenoowifee","in","","0","0","0","https://x.com/undefined/status/1906845970769572305","765035200896118789",
"1906845195515404638","Mon Mar 31 23:04:56 +0000 2025","0","cek dm ya kak @IndiHome @IndiHomeCare","1906845195515404638","","","in","","0","1","0","https://x.com/undefined/status/1906845195515404638","719293696844238849",
"1906844187234091391","Mon Mar 31 23:00:56 +0000 2025","0","Indihome ngapa lg dah","1906844187234091391","","","in","","0","1","0","https://x.com/undefined/status/1906844187234091391","1183146724279193600",
"1906833779475554638","Mon Mar 31 22:30:57 +0000 2025","0","@athalah_af @IndiHome @athalah_af Maapin Kak Akmal :( Dero cek untuk kendalanya sedang dibantu follow up kepada tim terkait mohon tunggu prosesnya terlebih dahulu dan cek secara berkala yaa. Makasih :) -Dero","1906836640661913729","","athalah_af","in","","0","0","0","https://x.com/undefined/status/1906836640661913729","765035200896118789",
"1906829998583070869","Mon Mar 31 22:22:09 +0000 2025","0","@SahawehEAN Mantappp moga tetap aman dan nyaman terus aktifitas bareng IndiHome-nya ya Kak . -Abdul","1906834429299056964","","SahawehEAN","in","","0","0","0","https://x.com/undefined/status/1906834429299056964","1075673058931806208",
"1906828876833263701","Mon Mar 31 22:19:52 +0000 2025","0","@Orgastme Duhh maafin ya Kak :( Coba infoin nomor internet dan detail kendalanya via DM yuk biar Mimin bantu cek dan solusiin lebih lanjut. -Abdul","1906833853026804145","","Orgastme","in","","0","1","0","https://x.com/undefined/status/1906833853026804145","1075673058931806208",
"1906833779475554638","Mon Mar 31 22:19:34 +0000 2025","0","gajelas lu klo emang gabisa ya gausah jualan add ons goblog sistem apaan beli add ons masih harus nunggu diurus sampe 3 hari? @IndiHome @IndiHomeCare https://t.co/ijlZtSpFwq","1906833779475554638","https://pbs.twimg.com/media/GnZvNoVasAAsA9S.jpg","","in","","0","1","0","https://x.com/undefined/status/1906833779475554638","427966771",
"1906720595758481440","Mon Mar 31 22:14:36 +0000 2025","0","@hwrazkhrf jgn pake indihome pakelah wanrid AHAHAHHA","1906832528859935071","","hwrazkhrf","tl","","0","0","0","https://x.com/undefined/status/1906832528859935071","1800334287113453568",
"1906692192204435945","Mon Mar 31 22:10:23 +0000 2025","0","@edwincybernet @edwincybernet Amaan Kak Edwin. DM-nya sudah dibalas yuk kita lanjut interaksinya di DM -Neira","1906831465188626916","","edwincybernet","in","","0","1","0","https://x.com/undefined/status/1906831465188626916","1075673058931806208",
"1906692192204435945","Mon Mar 31 22:06:56 +0000 2025","0","@IndiHome Sudah DM","1906830599421415588","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906830599421415588","112334499",
"1906692192204435945","Mon Mar 31 21:57:13 +0000 2025","0","@edwincybernet @edwincybernet Maapin bikin gak nyaman :( Boleh yuk konfirmasi ke DM nomor IndiHome dan atas nama lengkapnya biar dibantu lebih lanjut dan rahasia data lebih terjaga. Makasih :) -Dero","1906828152456020369","","edwincybernet","in","","0","1","0","https://x.com/undefined/status/1906828152456020369","1075673058931806208",
"1906692192204435945","Mon Mar 31 21:53:39 +0000 2025","0","@IndiHome Halo min penggantian ont premium saya hingga sekarang sudah melewati batas waktu estimasi kenapa kok belum ada teknisi yang datang ke sini tolong segera ditindaklanjuti jangan bertele-tele.... sat set gitu loh","1906827257093754891","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906827257093754891","112334499",
"1906824918853136884","Mon Mar 31 21:48:06 +0000 2025","0","@walfriandi @walfriandi Kak Walfriandi. Mohon maaf saat ini Kami hanya menangani keluhan permintaan atau seputar informasi layanan IndiHome hanya melalui akun @IndiHome. Yuk konfirmasi kembali ke DM @IndiHome. Jangan lupa follow dan stay connect bersama Kami -Neira","1906825860692545972","","walfriandi","in","","0","0","0","https://x.com/undefined/status/1906825860692545972","765035200896118789",
"1906818744791535668","Mon Mar 31 21:21:26 +0000 2025","0","@Rex_Aznable @Rex_Aznable Biar bisa dilakukan pengecekan soal kendala jaringannya Kak Rex bisa infoin juga nomor internet dan nama pemilik ke DM @Indihome ya. Makasih. -Beeru","1906819149436985394","","Rex_Aznable","in","","0","0","0","https://x.com/undefined/status/1906819149436985394","765035200896118789",
"1906744921119445477","Mon Mar 31 20:45:05 +0000 2025","0","@borbeauxs Infoin nomor internet dan detail kendalanya via DM yuk Kak biar Mimin bantu lebih lanjut. -Abdul","1906809999470502103","","","in","","0","0","0","https://x.com/undefined/status/1906809999470502103","1075673058931806208",
"1906760203326161265","Mon Mar 31 20:43:28 +0000 2025","0","@lluckymar Sudah dibantu respons dan tindaklanjuti laporan DM-nya ya Kak. Apakah saat ini IndiHome-nya udah aman? -Abdul","1906809593981964615","","lluckymar","in","","0","1","0","https://x.com/undefined/status/1906809593981964615","1075673058931806208",
"1906757381973041251","Mon Mar 31 20:40:54 +0000 2025","0","@saneseeker Bisa dibantu juga melalui kami untuk laporannya ya Kak. Yuk lanjut interaksi DM-nya :) -Abdul","1906808947463610483","","saneseeker","in","","0","0","0","https://x.com/undefined/status/1906808947463610483","1075673058931806208",
"1906753247555252354","Mon Mar 31 20:38:29 +0000 2025","0","@lovingsypcy Maaf Kak kalau sekarang IndiHome-nya udah aman belum? -Abdul","1906808338878460359","","lovingsypcy","in","","0","0","0","https://x.com/undefined/status/1906808338878460359","1075673058931806208",
"1906641542325919820","Mon Mar 31 19:32:29 +0000 2025","1","@isoflvran 1. TCL/Xiaomi murah meriah 2. Indihome EZnet 170an 3. LG yg product Thai 4. Lemari kayu lah","1906791728289665064","","isoflvran","in","","0","1","0","https://x.com/undefined/status/1906791728289665064","912186045877297152",
"1906753438177960238","Mon Mar 31 19:11:01 +0000 2025","0","@lovingsypcy Sekarang IndiHome-nya udah aman lagi belum Kak? -Abdul","1906786329171722629","","lovingsypcy","in","","0","0","0","https://x.com/undefined/status/1906786329171722629","1075673058931806208",
"1906750945528258856","Mon Mar 31 19:07:41 +0000 2025","0","@Syluspilus Waduhh ada apa nih sama IndiHome-nya Kak? -Abdul","1906785487542710644","","Syluspilus","in","","0","0","0","https://x.com/undefined/status/1906785487542710644","1075673058931806208",
"1906782733533344109","Mon Mar 31 18:59:17 +0000 2025","0","@haechispudu @haechispudu Kak Haechi. Mohon maaf ya Kak saat ini kami hanya menangani keluhan permintaan atau informasi layanan IndiHome melalui akun @IndiHome yuk infokan kembali melalui DM @ IndiHome. Jangan lupa follow dan stay connect bersama kami :) -Neira","1906783375366767019","","haechispudu","in","","0","0","0","https://x.com/undefined/status/1906783375366767019","765035200896118789",
"1906780275046285696","Mon Mar 31 18:51:50 +0000 2025","0","@giacamolen @giacamolen Maapin ya kak :( Coba konfirmasi ke DM nomor IndiHome dan atas nama lengkapnya biar dibantu follow up dan rahasia data lebih terjaga. Makasih :) -Dero","1906781499263008822","","giacamolen","in","","0","0","0","https://x.com/undefined/status/1906781499263008822","765035200896118789",
"1906769687213650089","Mon Mar 31 18:04:54 +0000 2025","0","@IndiHome cara cek tagihan indihome sekarang gimana ya?","1906769687213650089","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906769687213650089","256473034",
"1906759629507543305","Mon Mar 31 17:32:01 +0000 2025","0","@Ammaro1997 @Ammaro1997 Pagi Kak Ammar. Maap udah bikin gak nyaman :( Biar dibantu lebih lanjut yuk konfimasi ke DM @IndiHome biar dibantu lebih lanjut dan rahasia data lebih terjaga. Makasih :) -Dero","1906761414083281243","","Ammaro1997","in","","0","0","0","https://x.com/undefined/status/1906761414083281243","765035200896118789",
"1906760203326161265","Mon Mar 31 17:27:13 +0000 2025","0","@IndiHome tolong cek dm please","1906760203326161265","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906760203326161265","2876530422",
"1906759385793397158","Mon Mar 31 17:26:05 +0000 2025","0","@lluckymar @lluckymar Malam Kak Luky. Biar dibantu lebih lanjut yuk konfirmasi ke DM @IndiHome yaa. Makasih :) -Dero","1906759919057203468","","lluckymar","in","","0","0","0","https://x.com/undefined/status/1906759919057203468","765035200896118789",
"1906757381973041251","Mon Mar 31 17:16:00 +0000 2025","0","@IndiHome myorbit gak ada paket lapor kemana?","1906757381973041251","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906757381973041251","748632939571748864",
"1906756179323462139","Mon Mar 31 17:11:13 +0000 2025","0","@IndiHome cek dm min penting banget","1906756179323462139","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906756179323462139","1183072608025071616",
"1906755213899522397","Mon Mar 31 17:09:52 +0000 2025","0","@AgungPr06804104 @AgungPr06804104 Kak Agung. Mohon maaf saat ini Kami hanya menangani keluhan permintaan atau seputar informasi layanan IndiHome hanya melalui akun @IndiHome. Yuk konfirmasi kembali ke DM @IndiHome. Jangan lupa follow dan stay connect bersama Kami -Neira","1906755838804664613","","AgungPr06804104","in","","0","0","0","https://x.com/undefined/status/1906755838804664613","765035200896118789",
"1906753476505510367","Mon Mar 31 17:00:29 +0000 2025","0","Halo @Telkomsel Mau report nih. Saya kan pakai Indihome paket up to 30Mbps. Leletnya minta ampun!!! Setelah restart perangkat jalankan speedtest silahkan lihat hasilnya. Mana up to 30 Mbps nya? up to 20 Mbps aja ga nyampe!!! https://t.co/BHVbTvGh2w","1906753476505510367","https://pbs.twimg.com/media/GnYl5PyaEAABDlU.jpg","","in","","0","0","0","https://x.com/undefined/status/1906753476505510367","1378184600",
"1906753438177960238","Mon Mar 31 17:00:20 +0000 2025","0","ini wifi mati apakah di suruh ama indihome jangan begadang","1906753438177960238","","","in","","0","1","0","https://x.com/undefined/status/1906753438177960238","1472794162336387075",
"1906753247555252354","Mon Mar 31 16:59:34 +0000 2025","0","@IndiHome kak ko Internet nyah ga ada sihhh ","1906753247555252354","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1906753247555252354","1472794162336387075",
"1906744921119445477","Mon Mar 31 16:45:10 +0000 2025","0","@borbeauxs Kendalanya pada saat akses apa nih Kak? -Anggi","1906749621478760756","","","in","","0","0","0","https://x.com/undefined/status/1906749621478760756","1075673058931806208",
"1906744992103866679","Mon Mar 31 16:44:56 +0000 2025","0","@IndiHome cukupppp kukira kau obat ternyata sumber luka terhebat https://t.co/VI6kzDO8mM","1906749564092305792","https://pbs.twimg.com/media/GnYinp8asAAndFi.jpg","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906749564092305792","1004196945483558917",
"1906733914741453211","Mon Mar 31 16:44:13 +0000 2025","0","@GuhirMuham DM-nya sudah direspon kok Kak Kakak bisa cek kembali ya. -Anggi","1906749383120658659","","GuhirMuham","in","","0","0","0","https://x.com/undefined/status/1906749383120658659","1075673058931806208",
"1906731005626437982","Mon Mar 31 16:40:47 +0000 2025","0","@hanabiiyy Maaf ya Kak saat kendala jaringannya di DM sudah dalam antrian untuk direspon dan solusikan. Mohon ditunggu ya Kak. -Anggi","1906748520234885435","","hanabiiyy","in","","0","0","0","https://x.com/undefined/status/1906748520234885435","1075673058931806208",
"1906744668530024859","Mon Mar 31 16:37:08 +0000 2025","0","@IndiHome cdm dong kak","1906747602831577167","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906747602831577167","1133717014516645896",
"1906744992103866679","Mon Mar 31 16:35:51 +0000 2025","0","@spermaunggul Tenang Kak Saat ini sudah dalam proses percepatan penanganan ditunggu progressnya. -Anggi","1906747278939005427","","spermaunggul","in","","0","1","0","https://x.com/undefined/status/1906747278939005427","1075673058931806208",
"1906744668530024859","Mon Mar 31 16:29:57 +0000 2025","0","@sagiztarius Maafin Kak Kendalanya kalau boleh tau dari kapan? -Anggi","1906745792297312552","","sagiztarius","in","","0","1","0","https://x.com/undefined/status/1906745792297312552","1075673058931806208",
"1906745616606306328","Mon Mar 31 16:29:15 +0000 2025","0","@IndiHome kak tolong baca dm saya. Penting ","1906745616606306328","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906745616606306328","1278263722893443072",
"1906739113061236977","Mon Mar 31 16:28:05 +0000 2025","0","@IndiHome Diam kamu","1906745321901916311","","IndiHome","in","","0","0","0","https://x.com/undefined/status/1906745321901916311","1400113559783104513",
"1906739113061236977","Mon Mar 31 16:27:41 +0000 2025","0","@sleepingwsirens Boleh ceritain detail kendalanya Kak biar aku bantu lebih lanjut. :) -Anggi","1906745223163830573","","sleepingwsirens","in","","0","1","0","https://x.com/undefined/status/1906745223163830573","1075673058931806208",
"1906654158201274853","Mon Mar 31 16:26:56 +0000 2025","0","@Nanajaem_132 @ciwasukapink Kak biar aku bantu boleh infokan nomor internetnya via DM. :) -Anggi","1906745035678466554","","Nanajaem_132","in","","0","0","0","https://x.com/undefined/status/1906745035678466554","1075673058931806208",
"1906744992103866679","Mon Mar 31 16:26:46 +0000 2025","0","bye indihome 12 tahun bukan waktu yg singkat tolong jangan khawatirkan aku https://t.co/EcPwKg4F0q","1906744992103866679","https://pbs.twimg.com/media/GnYedbhbIAAe9jF.jpg","","in","","0","1","0","https://x.com/undefined/status/1906744992103866679","1004196945483558917",
"1906744476099575828","Mon Mar 31 16:26:31 +0000 2025","0","@modulecy21 @modulecy21 Maaf Kak Modu mengenai kendala jaringan internet coba infoin ke DM nomor internet dan atas nama yuk biar dibantu cek dan privasi data terjaga :) -Frey","1906744930971885980","","modulecy21","in","","0","0","0","https://x.com/undefined/status/1906744930971885980","1075673058931806208",
"1906733712982856042","Mon Mar 31 16:26:02 +0000 2025","0","@catyniealy MaafKak. Sekarang udah lancar lagi jaringannya? -Anggi","1906744808691179691","","catyniealy","in","","0","0","0","https://x.com/undefined/status/1906744808691179691","1075673058931806208",
"1906744668530024859","Mon Mar 31 16:25:29 +0000 2025","0","Indihome jelek banget yaallah","1906744668530024859","","","in","","0","1","0","https://x.com/undefined/status/1906744668530024859","1133717014516645896",
