"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1948891053777711124","Fri Jul 25 23:40:10 +0000 2025","0","@IndiHome cek dm perangkat modemnya kedip kedip merah di bagian LOS.","1948891053777711124","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1948891053777711124","761015413",
"1948890605415006501","Fri Jul 25 23:38:41 +0000 2025","0","Bukan Indihome namanya kalau ga sering lag","1948890681768116253","","serenagrayon","in","","0","1","0","https://x.com/undefined/status/1948890681768116253","574145912",
"1948890605415006501","Fri Jul 25 23:38:23 +0000 2025","0","Seperti biasa tabiat Indihome :) https://t.co/f1UUpT2ITD","1948890605415006501","https://pbs.twimg.com/media/GwvZrJ8bgAMH9dC.jpg","","in","","0","2","0","https://x.com/undefined/status/1948890605415006501","574145912",
"1948854188089454611","Fri Jul 25 23:30:16 +0000 2025","0","@fuadviking @airasstar @fuadviking Okay wait ya Kak Fuadiansyah tungguin dan cek berkala DM nya :) -Dita","1948888563317408061","","fuadviking","in","","0","0","0","https://x.com/undefined/status/1948888563317408061","1075673058931806208",
"1948888147435384946","Fri Jul 25 23:28:37 +0000 2025","0","@IndiHome min jaringannya kenapa lemot si udh seminggu lebih ngga ada perbaikan apa ya?? https://t.co/BzVeU2eCgq","1948888147435384946","https://pbs.twimg.com/media/GwvXcRnbgAYUdny.jpg","IndiHome","in","","0","1","0","https://x.com/undefined/status/1948888147435384946","882840202984566784",
"1948854188089454611","Fri Jul 25 23:28:29 +0000 2025","0","@IndiHome @airasstar Cek DM","1948888112169713883","","IndiHome","tr","","0","1","0","https://x.com/undefined/status/1948888112169713883","104328979",
"1948885096695517285","Fri Jul 25 23:16:30 +0000 2025","0","cek dm min @IndiHome","1948885096695517285","","","in","","0","0","0","https://x.com/undefined/status/1948885096695517285","1352983940",
"1948854188089454611","Fri Jul 25 23:12:20 +0000 2025","0","@fuadviking @airasstar @fuadviking Maaf Kak Fuadiansyah. Pastikan kabel patch cord sudah terpasang/tertancap dgn kencang/benar tunggu sampai lampu Power PON/LINK Internet. Jika belum bisa yuk infoin nomor internet dan atas nama via DM agar dibantu tindaklanjut. Makasih. -Dhet","1948884050535743751","","fuadviking","in","","0","1","0","https://x.com/undefined/status/1948884050535743751","1075673058931806208",
"1948854188089454611","Fri Jul 25 23:10:20 +0000 2025","0","@IndiHome @airasstar Barusan ngecek ini ada merah di modemnya. Saya aja apa emang semua sedang gangguan ya? Daerah UNP Air Tawar Padang.","1948883544744624411","","IndiHome","in","","0","2","0","https://x.com/undefined/status/1948883544744624411","104328979",
"1948882157860258076","Fri Jul 25 23:08:27 +0000 2025","0","@cungpow @cungpow Okay Kak Joz. DM-nya akan dibantu cek dan respons ya. Ditunggu. -Dhet","1948883071081873918","","cungpow","in","","0","0","0","https://x.com/undefined/status/1948883071081873918","1075673058931806208",
"1948883058616401949","Fri Jul 25 23:08:24 +0000 2025","0","@IndiHome cek dm min makasi","1948883058616401949","","IndiHome","in","","0","1","0","https://x.com/undefined/status/1948883058616401949","2433074921",
"1948882157860258076","Fri Jul 25 23:04:49 +0000 2025","0","@IndiHome cek dm","1948882157860258076","","IndiHome","tr","","0","1","0","https://x.com/undefined/status/1948882157860258076","85084048",
"1948873306205290935","Fri Jul 25 22:44:56 +0000 2025","0","@Girahust Kalo boleh tau dari kapan nih Kak? Pastikan juga device yang terhubung tidak melebihi batas optimum serta jaraknya juga tidak terlalu jauh dari modem ya. -Maul","1948877155552952765","","Girahust","in","","0","0","0","https://x.com/undefined/status/1948877155552952765","1075673058931806208",
"1948872023372947716","Fri Jul 25 22:43:53 +0000 2025","0","@callmerayhann IndiHome nya kenapa nih Kak? Sini ceritain detailnya dulu sama Maul. -Maul","1948876890498105800","","callmerayhann","in","","0","0","0","https://x.com/undefined/status/1948876890498105800","1075673058931806208",
"1941823821948105055","Fri Jul 25 22:43:44 +0000 2025","0","@BebalBoy @IndiHome @TelkomIndonesia Mohon maaf Kak @BebalBoy. Disarankan untuk mempertimbangkan kembali ya serta berkenan lanjutkan interaksinya di DM agar dibantu lebih lanjut. Makasih. -Dhet","1948876852560633973","","BebalBoy","in","","0","0","0","https://x.com/undefined/status/1948876852560633973","255409050",
"1941823821948105055","Fri Jul 25 22:38:06 +0000 2025","0","@Telkomsel @IndiHome @TelkomIndonesia Sempet mikir juga buat pindah ke lain hati misal Biznet atau First Media.","1948875436118651315","","BebalBoy","in","","0","2","0","https://x.com/undefined/status/1948875436118651315","83560528",
"1941823821948105055","Fri Jul 25 22:31:29 +0000 2025","0","@Telkomsel @IndiHome @TelkomIndonesia Btw gw block tuh CS di WA silakan baca lagi kronologinya di awal. Ending-nya gw cancel migrasi paketnya karna ternyata TV di tempat usaha rusak. Ada sih TV di rumah tapi ga worth it lah buat dilanjutin.","1948873769734271033","","BebalBoy","in","","0","2","0","https://x.com/undefined/status/1948873769734271033","83560528",
"1948873306205290935","Fri Jul 25 22:29:39 +0000 2025","0","indihome ini beneran kaya gini? lemot banget anj https://t.co/YOtmbVz3hQ","1948873306205290935","https://pbs.twimg.com/media/GwvJ8KybgAQu2uV.jpg","","in","","0","2","0","https://x.com/undefined/status/1948873306205290935","1197364575164747776",
